game_id,tournament_en,team1,team2,score1,score2,team1_win,bestOf,games_played,datetime
50607,Dota Pro Circuit 2021/2022 — South America,Inverse,Balrogs,0,2,0,3,2,2022-01-13 20:00:00
50605,Dota Pro Circuit 2021/2022 — South America,Inverse,Balrogs,0,2,0,3,2,2022-01-13 20:00:00
50603,Dota Pro Circuit 2021/2022 — East Europe,HellRaisers,PuckChamp,0,2,0,3,2,2022-01-13 17:30:00
50604,Dota Pro Circuit 2021/2022 — East Europe,HellRaisers,PuckChamp,0,2,0,3,2,2022-01-13 17:30:00
50600,Dota Pro Circuit 2021/2022 — Sea,TNC Predator,Team SMG,1,2,0,3,3,2022-01-13 14:30:00
50598,Dota Pro Circuit 2021/2022 — Sea,TNC Predator,Team SMG,1,2,0,3,3,2022-01-13 14:30:00
50602,Dota Pro Circuit 2021/2022 — Sea,TNC Predator,Team SMG,1,2,0,3,3,2022-01-13 14:30:00
50601,Dota Pro Circuit 2021/2022 — East Europe,V-Gaming,B8 Esports,2,1,1,3,3,2022-01-13 14:00:00
50599,Dota Pro Circuit 2021/2022 — East Europe,V-Gaming,B8 Esports,2,1,1,3,3,2022-01-13 14:00:00
50597,Dota Pro Circuit 2021/2022 — East Europe,V-Gaming,B8 Esports,2,1,1,3,3,2022-01-13 14:00:00
50596,Dota Pro Circuit 2021/2022 — Sea,Nigma Galaxy SEA,Ragdoll,2,0,1,3,2,2022-01-13 11:30:00
50595,Dota Pro Circuit 2021/2022 — Sea,Nigma Galaxy SEA,Ragdoll,2,0,1,3,2,2022-01-13 11:30:00
50592,Dota Pro Circuit 2021/2022 — Sea,Army Geniuses,InterActive Philippines,2,1,1,3,3,2022-01-13 08:00:00
50594,Dota Pro Circuit 2021/2022 — Sea,Army Geniuses,InterActive Philippines,2,1,1,3,3,2022-01-13 08:00:00
50593,Dota Pro Circuit 2021/2022 — Sea,Army Geniuses,InterActive Philippines,2,1,1,3,3,2022-01-13 08:00:00
50591,Dota Pro Circuit 2021/2022 — North America,simply TOOBASED,Wildcard Gaming,0,2,0,3,2,2022-01-13 02:00:00
50590,Dota Pro Circuit 2021/2022 — North America,simply TOOBASED,Wildcard Gaming,0,2,0,3,2,2022-01-13 02:00:00
50589,Dota Pro Circuit 2021/2022 — North America,Evil Geniuses,Team Undying,2,0,1,3,2,2022-01-12 23:00:00
50588,Dota Pro Circuit 2021/2022 — North America,Evil Geniuses,Team Undying,2,0,1,3,2,2022-01-12 23:00:00
50584,Dota Pro Circuit 2021/2022 — West Europe,Into The Breach,Ghost frogs,2,0,1,3,2,2022-01-12 20:00:00
50580,Dota Pro Circuit 2021/2022 — West Europe,Into The Breach,Ghost frogs,2,0,1,3,2,2022-01-12 20:00:00
50578,Dota 2 Champions League 2021 Season 6,Team Tickles,Natus Vincere,3,2,1,5,5,2022-01-12 19:00:00
50579,Dota 2 Champions League 2021 Season 6,Team Tickles,Natus Vincere,3,2,1,5,5,2022-01-12 19:00:00
50586,Dota 2 Champions League 2021 Season 6,Team Tickles,Natus Vincere,3,2,1,5,5,2022-01-12 19:00:00
50585,Dota 2 Champions League 2021 Season 6,Team Tickles,Natus Vincere,3,2,1,5,5,2022-01-12 19:00:00
50582,Dota 2 Champions League 2021 Season 6,Team Tickles,Natus Vincere,3,2,1,5,5,2022-01-12 19:00:00
50576,Dota Pro Circuit 2021/2022 — West Europe,Alliance,OG,0,2,0,3,2,2022-01-12 17:00:00
50575,Dota Pro Circuit 2021/2022 — West Europe,Alliance,OG,0,2,0,3,2,2022-01-12 17:00:00
50574,Dota 2 Champions League 2021 Season 6,Natus Vincere,Entity,2,0,1,3,2,2022-01-12 15:00:00
50572,Dota 2 Champions League 2021 Season 6,Natus Vincere,Entity,2,0,1,3,2,2022-01-12 15:00:00
50573,Dota Pro Circuit 2021/2022 — Sea,T1,Execration,2,0,1,3,2,2022-01-12 14:00:00
50571,Dota Pro Circuit 2021/2022 — Sea,T1,Execration,2,0,1,3,2,2022-01-12 14:00:00
50569,Dota Pro Circuit 2021/2022 — Sea,TNC Predator,Neon Esports,2,0,1,3,2,2022-01-12 11:00:00
50570,Dota Pro Circuit 2021/2022 — Sea,TNC Predator,Neon Esports,2,0,1,3,2,2022-01-12 11:00:00
50564,Dota Pro Circuit 2021/2022 — Sea,496 Gaming,Talon Esports,0,2,0,3,2,2022-01-12 08:00:00
50565,Dota Pro Circuit 2021/2022 — Sea,496 Gaming,Talon Esports,0,2,0,3,2,2022-01-12 08:00:00
50566,Dota Pro Circuit 2021/2022 — North America,Electronic Boys,KBU.US,1,2,0,3,3,2022-01-12 02:00:00
50568,Dota Pro Circuit 2021/2022 — North America,Electronic Boys,KBU.US,1,2,0,3,3,2022-01-12 02:00:00
50567,Dota Pro Circuit 2021/2022 — North America,Electronic Boys,KBU.US,1,2,0,3,3,2022-01-12 02:00:00
50563,Dota Pro Circuit 2021/2022 — North America,Quincy Crew,Eternity,2,1,1,3,3,2022-01-11 23:10:00
50562,Dota Pro Circuit 2021/2022 — North America,Quincy Crew,Eternity,2,1,1,3,3,2022-01-11 23:10:00
50561,Dota Pro Circuit 2021/2022 — North America,Quincy Crew,Eternity,2,1,1,3,3,2022-01-11 23:10:00
50555,Dota 2 Champions League 2021 Season 6,Team Tickles,Natus Vincere,2,0,1,3,2,2022-01-11 21:30:00
50558,Dota 2 Champions League 2021 Season 6,Team Tickles,Natus Vincere,2,0,1,3,2,2022-01-11 21:30:00
50554,Dota Pro Circuit 2021/2022 — West Europe,Team Secret,Spider Pigzs,2,0,1,3,2,2022-01-11 20:40:00
50557,Dota Pro Circuit 2021/2022 — West Europe,Team Secret,Spider Pigzs,2,0,1,3,2,2022-01-11 20:40:00
50550,Dota 2 Champions League 2021 Season 6,CIS Rejects,Entity,1,2,0,3,3,2022-01-11 18:00:00
50552,Dota 2 Champions League 2021 Season 6,CIS Rejects,Entity,1,2,0,3,3,2022-01-11 18:00:00
50548,Dota 2 Champions League 2021 Season 6,CIS Rejects,Entity,1,2,0,3,3,2022-01-11 18:00:00
50547,Dota Pro Circuit 2021/2022 — West Europe,Team Liquid,Nigma Galaxy,1,2,0,3,3,2022-01-11 17:15:00
50553,Dota Pro Circuit 2021/2022 — West Europe,Team Liquid,Nigma Galaxy,1,2,0,3,3,2022-01-11 17:15:00
50549,Dota Pro Circuit 2021/2022 — West Europe,Team Liquid,Nigma Galaxy,1,2,0,3,3,2022-01-11 17:15:00
50543,Dota Pro Circuit 2021/2022 — China,LGD Gaming,LBZS,2,0,1,3,2,2022-01-11 14:00:00
50544,Dota Pro Circuit 2021/2022 — China,LGD Gaming,LBZS,2,0,1,3,2,2022-01-11 14:00:00
50542,Dota Pro Circuit 2021/2022 — West Europe,Chicken Fighters,Entity,1,2,0,3,3,2022-01-11 14:00:00
50546,Dota Pro Circuit 2021/2022 — West Europe,Chicken Fighters,Entity,1,2,0,3,3,2022-01-11 14:00:00
50545,Dota Pro Circuit 2021/2022 — West Europe,Chicken Fighters,Entity,1,2,0,3,3,2022-01-11 14:00:00
50541,Dota Pro Circuit 2021/2022 — China,EHOME,Team Aster,0,2,0,3,2,2022-01-11 11:00:00
50540,Dota Pro Circuit 2021/2022 — China,EHOME,Team Aster,0,2,0,3,2,2022-01-11 11:00:00
50539,Dota Pro Circuit 2021/2022 — China,Phoenix Gaming,Royal Never Give Up,0,2,0,3,2,2022-01-11 08:00:00
50537,Dota Pro Circuit 2021/2022 — China,Phoenix Gaming,Royal Never Give Up,0,2,0,3,2,2022-01-11 08:00:00
50536,Dota Pro Circuit 2021/2022 — South America,Infinity Esports,Our Way,2,0,1,3,2,2022-01-11 02:00:00
50535,Dota Pro Circuit 2021/2022 — South America,Infinity Esports,Our Way,2,0,1,3,2,2022-01-11 02:00:00
50700,Dota Pro Circuit 2021/2022 — North America,Felt,5RATFORCESTAFF,2,1,1,3,3,2022-01-10 23:20:00
50699,Dota Pro Circuit 2021/2022 — North America,Felt,5RATFORCESTAFF,2,1,1,3,3,2022-01-10 23:20:00
50701,Dota Pro Circuit 2021/2022 — North America,Felt,5RATFORCESTAFF,2,1,1,3,3,2022-01-10 23:20:00
50529,Dota Pro Circuit 2021/2022 — West Europe,CHILLAX,Team Bald Reborn,2,1,1,3,3,2022-01-10 20:00:00
50531,Dota Pro Circuit 2021/2022 — West Europe,CHILLAX,Team Bald Reborn,2,1,1,3,3,2022-01-10 20:00:00
50533,Dota Pro Circuit 2021/2022 — West Europe,CHILLAX,Team Bald Reborn,2,1,1,3,3,2022-01-10 20:00:00
50526,Dota 2 Champions League 2021 Season 6,CIS Rejects,Spider Pigzs,2,0,1,3,2,2022-01-10 18:00:00
50524,Dota 2 Champions League 2021 Season 6,CIS Rejects,Spider Pigzs,2,0,1,3,2,2022-01-10 18:00:00
50528,Dota Pro Circuit 2021/2022 — East Europe,Fantastic Five,Nemiga Gaming,1,2,0,3,3,2022-01-10 17:00:00
50525,Dota Pro Circuit 2021/2022 — East Europe,Fantastic Five,Nemiga Gaming,1,2,0,3,3,2022-01-10 17:00:00
50523,Dota Pro Circuit 2021/2022 — East Europe,Fantastic Five,Nemiga Gaming,1,2,0,3,3,2022-01-10 17:00:00
50521,Dota Pro Circuit 2021/2022 — Sea,Lilgun,Ragdoll,1,2,0,3,3,2022-01-10 14:00:00
50520,Dota Pro Circuit 2021/2022 — Sea,Lilgun,Ragdoll,1,2,0,3,3,2022-01-10 14:00:00
50522,Dota Pro Circuit 2021/2022 — Sea,Lilgun,Ragdoll,1,2,0,3,3,2022-01-10 14:00:00
50519,Dota Pro Circuit 2021/2022 — China,EHOME,Royal Never Give Up,1,2,0,3,3,2022-01-10 11:00:00
50514,Dota Pro Circuit 2021/2022 — China,EHOME,Royal Never Give Up,1,2,0,3,3,2022-01-10 11:00:00
50515,Dota Pro Circuit 2021/2022 — Sea,Army Geniuses,Polaris Esports,0,2,0,3,2,2022-01-10 11:00:00
50518,Dota Pro Circuit 2021/2022 — Sea,Army Geniuses,Polaris Esports,0,2,0,3,2,2022-01-10 11:00:00
50517,Dota Pro Circuit 2021/2022 — China,EHOME,Royal Never Give Up,1,2,0,3,3,2022-01-10 11:00:00
50513,Dota Pro Circuit 2021/2022 — China,Team Aster,LBZS,2,0,1,3,2,2022-01-10 08:00:00
50512,Dota Pro Circuit 2021/2022 — China,Team Aster,LBZS,2,0,1,3,2,2022-01-10 08:00:00
50511,Dota Pro Circuit 2021/2022 — South America,Hokori,SG e-sports,2,0,1,3,2,2022-01-10 02:00:00
50510,Dota Pro Circuit 2021/2022 — South America,Hokori,SG e-sports,2,0,1,3,2,2022-01-10 02:00:00
50509,Dota Pro Circuit 2021/2022 — North America,5ManMidas,KBU.US,1,2,0,3,3,2022-01-10 02:00:00
50507,Dota Pro Circuit 2021/2022 — North America,5ManMidas,KBU.US,1,2,0,3,3,2022-01-10 02:00:00
50508,Dota Pro Circuit 2021/2022 — North America,5ManMidas,KBU.US,1,2,0,3,3,2022-01-10 02:00:00
50505,Dota Pro Circuit 2021/2022 — North America,Team Magnus,Team DogChamp,0,2,0,3,2,2022-01-09 23:00:00
50503,Dota Pro Circuit 2021/2022 — South America,Lava,NoPing VPN,2,0,1,3,2,2022-01-09 23:00:00
50502,Dota Pro Circuit 2021/2022 — North America,Team Magnus,Team DogChamp,0,2,0,3,2,2022-01-09 23:00:00
50506,Dota Pro Circuit 2021/2022 — South America,Lava,NoPing VPN,2,0,1,3,2,2022-01-09 23:00:00
50500,Dota Pro Circuit 2021/2022 — East Europe,Natus Vincere,Team Spirit,1,2,0,3,3,2022-01-09 20:45:00
50496,Dota Pro Circuit 2021/2022 — East Europe,Natus Vincere,Team Spirit,1,2,0,3,3,2022-01-09 20:45:00
50504,Dota Pro Circuit 2021/2022 — East Europe,Natus Vincere,Team Spirit,1,2,0,3,3,2022-01-09 20:45:00
50495,Dota Pro Circuit 2021/2022 — South America,Gorillaz-Pride,Interitus,2,0,1,3,2,2022-01-09 20:00:00
50497,Dota Pro Circuit 2021/2022 — South America,Gorillaz-Pride,Interitus,2,0,1,3,2,2022-01-09 20:00:00
50492,Dota Pro Circuit 2021/2022 — East Europe,Mind Games,PuckChamp,1,2,0,3,3,2022-01-09 17:00:00
50491,Dota Pro Circuit 2021/2022 — East Europe,Mind Games,PuckChamp,1,2,0,3,3,2022-01-09 17:00:00
50494,Dota Pro Circuit 2021/2022 — East Europe,Mind Games,PuckChamp,1,2,0,3,3,2022-01-09 17:00:00
50488,Dota Pro Circuit 2021/2022 — China,LGD Gaming,Vici Gaming,2,0,1,3,2,2022-01-09 14:50:00
50490,Dota Pro Circuit 2021/2022 — China,LGD Gaming,Vici Gaming,2,0,1,3,2,2022-01-09 14:50:00
50489,Dota Pro Circuit 2021/2022 — East Europe,Winstrike Team,B8 Esports,2,0,1,3,2,2022-01-09 14:00:00
50487,Dota Pro Circuit 2021/2022 — East Europe,Winstrike Team,B8 Esports,2,0,1,3,2,2022-01-09 14:00:00
50485,Dota Pro Circuit 2021/2022 — China,LBZS,Royal Never Give Up,2,1,1,3,3,2022-01-09 11:00:00
50484,Dota Pro Circuit 2021/2022 — China,LBZS,Royal Never Give Up,2,1,1,3,3,2022-01-09 11:00:00
50486,Dota Pro Circuit 2021/2022 — China,LBZS,Royal Never Give Up,2,1,1,3,3,2022-01-09 11:00:00
50482,Dota Pro Circuit 2021/2022 — China,Invictus Gaming,Phoenix Gaming,2,0,1,3,2,2022-01-09 08:00:00
50483,Dota Pro Circuit 2021/2022 — China,Invictus Gaming,Phoenix Gaming,2,0,1,3,2,2022-01-09 08:00:00
50481,Dota Pro Circuit 2021/2022 — North America,Quincy Crew,Team Undying,2,1,1,3,3,2022-01-09 02:00:00
50480,Dota Pro Circuit 2021/2022 — North America,Quincy Crew,Team Undying,2,1,1,3,3,2022-01-09 02:00:00
50479,Dota Pro Circuit 2021/2022 — North America,Quincy Crew,Team Undying,2,1,1,3,3,2022-01-09 02:00:00
50477,Dota Pro Circuit 2021/2022 — North America,Evil Geniuses,4 Zoomers,2,0,1,3,2,2022-01-08 23:00:00
50478,Dota Pro Circuit 2021/2022 — North America,Evil Geniuses,4 Zoomers,2,0,1,3,2,2022-01-08 23:00:00
50474,Dota 2 Champions League 2021 Season 6,Nemiga Gaming,Entity,0,2,0,3,2,2022-01-08 21:00:00
50472,Dota 2 Champions League 2021 Season 6,Nemiga Gaming,Entity,0,2,0,3,2,2022-01-08 21:00:00
50467,Dota Pro Circuit 2021/2022 — West Europe,OG,Team Tickles,1,2,0,3,3,2022-01-08 20:00:00
50475,Dota Pro Circuit 2021/2022 — West Europe,OG,Team Tickles,1,2,0,3,3,2022-01-08 20:00:00
50471,Dota Pro Circuit 2021/2022 — West Europe,OG,Team Tickles,1,2,0,3,3,2022-01-08 20:00:00
50468,Dota Pro Circuit 2021/2022 — South America,Interitus,Our Way,0,2,0,3,2,2022-01-08 20:00:00
50470,Dota Pro Circuit 2021/2022 — South America,Interitus,Our Way,0,2,0,3,2,2022-01-08 20:00:00
50466,Dota 2 Champions League 2021 Season 6,Natus Vincere,CIS Rejects,2,0,1,3,2,2022-01-08 18:00:00
50464,Dota 2 Champions League 2021 Season 6,Natus Vincere,CIS Rejects,2,0,1,3,2,2022-01-08 18:00:00
50462,Dota Pro Circuit 2021/2022 — West Europe,Tundra Esports,Spider Pigzs,2,0,1,3,2,2022-01-08 17:00:00
50463,Dota Pro Circuit 2021/2022 — West Europe,Tundra Esports,Spider Pigzs,2,0,1,3,2,2022-01-08 17:00:00
50460,Dota Pro Circuit 2021/2022 — Sea,T1,Motivate.Trust Gaming,2,1,1,3,3,2022-01-08 14:00:00
50458,Dota Pro Circuit 2021/2022 — Sea,T1,Motivate.Trust Gaming,2,1,1,3,3,2022-01-08 14:00:00
50461,Dota Pro Circuit 2021/2022 — Sea,T1,Motivate.Trust Gaming,2,1,1,3,3,2022-01-08 14:00:00
50459,Dota Pro Circuit 2021/2022 — West Europe,No Bounty Hunter,Chicken Fighters,0,1,0,3,1,2022-01-08 14:00:00
50456,Dota Pro Circuit 2021/2022 — Sea,TNC Predator,BOOM Esports,0,2,0,3,2,2022-01-08 11:00:00
50457,Dota Pro Circuit 2021/2022 — Sea,TNC Predator,BOOM Esports,0,2,0,3,2,2022-01-08 11:00:00
50454,Dota Pro Circuit 2021/2022 — Sea,Talon Esports,InterActive Philippines,2,0,1,3,2,2022-01-08 08:00:00
50455,Dota Pro Circuit 2021/2022 — Sea,Talon Esports,InterActive Philippines,2,0,1,3,2,2022-01-08 08:00:00
,Dota Pro Circuit 2021/2022 — South America,Infamous,beastcoast,2,1,1,3,3,2022-01-08 02:00:00
50452,Dota Pro Circuit 2021/2022 — South America,Thunder Awaken,King Of Kings,2,0,1,3,2,2022-01-07 23:00:00
50453,Dota Pro Circuit 2021/2022 — North America,Felt,The Cut,0,2,0,3,2,2022-01-07 23:00:00
50447,Dota Pro Circuit 2021/2022 — North America,Felt,The Cut,0,2,0,3,2,2022-01-07 23:00:00
50451,Dota Pro Circuit 2021/2022 — South America,Thunder Awaken,King Of Kings,2,0,1,3,2,2022-01-07 23:00:00
50446,Dota Pro Circuit 2021/2022 — East Europe,Gambit Esports,CIS Rejects,1,2,0,3,3,2022-01-07 20:45:00
50445,Dota Pro Circuit 2021/2022 — East Europe,Gambit Esports,CIS Rejects,1,2,0,3,3,2022-01-07 20:45:00
50448,Dota Pro Circuit 2021/2022 — East Europe,Gambit Esports,CIS Rejects,1,2,0,3,3,2022-01-07 20:45:00
50439,Dota 2 Champions League 2021 Season 6,Spider Pigzs,Hydra,2,1,1,3,3,2022-01-07 18:00:00
50442,Dota 2 Champions League 2021 Season 6,Spider Pigzs,Hydra,2,1,1,3,3,2022-01-07 18:00:00
50443,Dota 2 Champions League 2021 Season 6,Spider Pigzs,Hydra,2,1,1,3,3,2022-01-07 18:00:00
50437,Dota Pro Circuit 2021/2022 — East Europe,Nemiga Gaming,V-Gaming,1,2,0,3,3,2022-01-07 17:00:00
50438,Dota Pro Circuit 2021/2022 — East Europe,Nemiga Gaming,V-Gaming,1,2,0,3,3,2022-01-07 17:00:00
50441,Dota Pro Circuit 2021/2022 — East Europe,Nemiga Gaming,V-Gaming,1,2,0,3,3,2022-01-07 17:00:00
50435,Dota Pro Circuit 2021/2022 — East Europe,Team Empire,Virtus.pro,0,2,0,3,2,2022-01-07 14:00:00
50436,Dota Pro Circuit 2021/2022 — East Europe,Team Empire,Virtus.pro,0,2,0,3,2,2022-01-07 14:00:00
50434,Dota Pro Circuit 2021/2022 — China,Vici Gaming,Team Aster,0,2,0,3,2,2022-01-07 11:30:00
50433,Dota Pro Circuit 2021/2022 — China,Vici Gaming,Team Aster,0,2,0,3,2,2022-01-07 11:30:00
50430,Dota Pro Circuit 2021/2022 — China,EHOME,Invictus Gaming,2,1,1,3,3,2022-01-07 08:00:00
50431,Dota Pro Circuit 2021/2022 — China,EHOME,Invictus Gaming,2,1,1,3,3,2022-01-07 08:00:00
50432,Dota Pro Circuit 2021/2022 — China,EHOME,Invictus Gaming,2,1,1,3,3,2022-01-07 08:00:00
50423,Dota Pro Circuit 2021/2022 — South America,NoPing VPN,beastcoast,0,2,0,3,2,2022-01-07 02:00:00
50424,Dota Pro Circuit 2021/2022 — South America,NoPing VPN,beastcoast,0,2,0,3,2,2022-01-07 02:00:00
50422,Dota Pro Circuit 2021/2022 — South America,Infinity Esports,Omega Gaming,2,0,1,3,2,2022-01-06 23:00:00
50421,Dota Pro Circuit 2021/2022 — South America,Infinity Esports,Omega Gaming,2,0,1,3,2,2022-01-06 23:00:00
50417,Dota 2 Champions League 2021 Season 6,Brame,Entity,0,2,0,3,2,2022-01-06 21:10:00
50416,Dota 2 Champions League 2021 Season 6,Brame,Entity,0,2,0,3,2,2022-01-06 21:10:00
50415,Dota Pro Circuit 2021/2022 — East Europe,Natus Vincere,HellRaisers,1,2,0,3,3,2022-01-06 20:15:00
50419,Dota Pro Circuit 2021/2022 — East Europe,Natus Vincere,HellRaisers,1,2,0,3,3,2022-01-06 20:15:00
50411,Dota Pro Circuit 2021/2022 — East Europe,Natus Vincere,HellRaisers,1,2,0,3,3,2022-01-06 20:15:00
50412,Dota Pro Circuit 2021/2022 — South America,Team Unknown,Balrogs,0,2,0,3,2,2022-01-06 20:00:00
50413,Dota Pro Circuit 2021/2022 — South America,Team Unknown,Balrogs,0,2,0,3,2,2022-01-06 20:00:00
50408,Dota 2 Champions League 2021 Season 6,Nemiga Gaming,Team Tickles,1,2,0,3,3,2022-01-06 18:00:00
50405,Dota Pro Circuit 2021/2022 — East Europe,Team Spirit,AS Monaco Gambit,2,0,1,3,2,2022-01-06 18:00:00
50407,Dota Pro Circuit 2021/2022 — East Europe,Team Spirit,AS Monaco Gambit,2,0,1,3,2,2022-01-06 18:00:00
50410,Dota 2 Champions League 2021 Season 6,Nemiga Gaming,Team Tickles,1,2,0,3,3,2022-01-06 18:00:00
50406,Dota 2 Champions League 2021 Season 6,Nemiga Gaming,Team Tickles,1,2,0,3,3,2022-01-06 18:00:00
50403,Dota Pro Circuit 2021/2022 — Sea,Fnatic,Motivate.Trust Gaming,2,1,1,3,3,2022-01-06 14:00:00
50399,Dota Pro Circuit 2021/2022 — Sea,Fnatic,Motivate.Trust Gaming,2,1,1,3,3,2022-01-06 14:00:00
50400,Dota Pro Circuit 2021/2022 — East Europe,Fantastic Five,Hydra,1,2,0,3,3,2022-01-06 14:00:00
50401,Dota Pro Circuit 2021/2022 — Sea,Fnatic,Motivate.Trust Gaming,2,1,1,3,3,2022-01-06 14:00:00
50404,Dota Pro Circuit 2021/2022 — East Europe,Fantastic Five,Hydra,1,2,0,3,3,2022-01-06 14:00:00
50402,Dota Pro Circuit 2021/2022 — East Europe,Fantastic Five,Hydra,1,2,0,3,3,2022-01-06 14:00:00
50397,Dota Pro Circuit 2021/2022 — Sea,Lilgun,496 Gaming,0,2,0,3,2,2022-01-06 11:00:00
50398,Dota Pro Circuit 2021/2022 — Sea,Lilgun,496 Gaming,0,2,0,3,2,2022-01-06 11:00:00
50396,Dota Pro Circuit 2021/2022 — Sea,Ragdoll,Talon Esports,2,0,1,3,2,2022-01-06 08:00:00
50395,Dota Pro Circuit 2021/2022 — Sea,Ragdoll,Talon Esports,2,0,1,3,2,2022-01-06 08:00:00
50392,Dota Pro Circuit 2021/2022 — North America,Arkosh Gaming,simply TOOBASED,0,2,0,3,2,2022-01-06 02:00:00
50391,Dota Pro Circuit 2021/2022 — North America,Arkosh Gaming,simply TOOBASED,0,2,0,3,2,2022-01-06 02:00:00
50389,Dota Pro Circuit 2021/2022 — North America,Eternity,Wildcard Gaming,1,2,0,3,3,2022-01-05 23:30:00
50387,Dota Pro Circuit 2021/2022 — North America,Eternity,Wildcard Gaming,1,2,0,3,3,2022-01-05 23:30:00
50388,Dota Pro Circuit 2021/2022 — West Europe,Brame,Ghost frogs,2,0,1,3,2,2022-01-05 23:30:00
50390,Dota Pro Circuit 2021/2022 — North America,Eternity,Wildcard Gaming,1,2,0,3,3,2022-01-05 23:30:00
50386,Dota Pro Circuit 2021/2022 — West Europe,Brame,Ghost frogs,2,0,1,3,2,2022-01-05 23:30:00
50380,Dota 2 Champions League 2021 Season 6,Entity,CIS Rejects,0,2,0,3,2,2022-01-05 21:00:00
50382,Dota 2 Champions League 2021 Season 6,Entity,CIS Rejects,0,2,0,3,2,2022-01-05 21:00:00
50376,Dota Pro Circuit 2021/2022 — West Europe,Team Bald Reborn,Into The Breach,2,1,1,3,3,2022-01-05 20:00:00
50381,Dota Pro Circuit 2021/2022 — West Europe,Team Bald Reborn,Into The Breach,2,1,1,3,3,2022-01-05 20:00:00
50384,Dota Pro Circuit 2021/2022 — West Europe,Team Bald Reborn,Into The Breach,2,1,1,3,3,2022-01-05 20:00:00
50375,Dota 2 Champions League 2021 Season 6,Natus Vincere,Brame,2,0,1,3,2,2022-01-05 18:00:00
50373,Dota 2 Champions League 2021 Season 6,Natus Vincere,Brame,2,0,1,3,2,2022-01-05 18:00:00
50372,Dota Pro Circuit 2021/2022 — West Europe,Alliance,Nigma Galaxy,0,2,0,3,2,2022-01-05 17:00:00
50374,Dota Pro Circuit 2021/2022 — West Europe,Alliance,Nigma Galaxy,0,2,0,3,2,2022-01-05 17:00:00
50371,Dota Pro Circuit 2021/2022 — Sea,Team SMG,Execration,2,0,1,3,2,2022-01-05 14:30:00
50370,Dota Pro Circuit 2021/2022 — Sea,Team SMG,Execration,2,0,1,3,2,2022-01-05 14:30:00
50368,Dota Pro Circuit 2021/2022 — Sea,T1,Neon Esports,1,2,0,3,3,2022-01-05 11:00:00
50369,Dota Pro Circuit 2021/2022 — Sea,T1,Neon Esports,1,2,0,3,3,2022-01-05 11:00:00
50367,Dota Pro Circuit 2021/2022 — Sea,T1,Neon Esports,1,2,0,3,3,2022-01-05 11:00:00
50361,Dota 2 Champions League 2021 Season 6,Team Tickles,Hydra,2,1,1,3,3,2022-01-04 21:00:00
50364,Dota 2 Champions League 2021 Season 6,Team Tickles,Hydra,2,1,1,3,3,2022-01-04 21:00:00
50365,Dota 2 Champions League 2021 Season 6,Team Tickles,Hydra,2,1,1,3,3,2022-01-04 21:00:00
50358,Dota 2 Champions League 2021 Season 6,Spider Pigzs,Nemiga Gaming,0,2,0,3,2,2022-01-04 18:00:00
50359,Dota 2 Champions League 2021 Season 6,Spider Pigzs,Nemiga Gaming,0,2,0,3,2,2022-01-04 18:00:00
50357,Dota Pro Circuit 2021/2022 — China,Invictus Gaming,Royal Never Give Up,1,2,0,3,3,2022-01-04 14:00:00
50356,Dota Pro Circuit 2021/2022 — China,Invictus Gaming,Royal Never Give Up,1,2,0,3,3,2022-01-04 14:00:00
50355,Dota Pro Circuit 2021/2022 — China,Invictus Gaming,Royal Never Give Up,1,2,0,3,3,2022-01-04 14:00:00
50354,Dota Pro Circuit 2021/2022 — China,LGD Gaming,Phoenix Gaming,2,0,1,3,2,2022-01-04 11:40:00
50353,Dota Pro Circuit 2021/2022 — China,LGD Gaming,Phoenix Gaming,2,0,1,3,2,2022-01-04 11:40:00
50352,Dota Pro Circuit 2021/2022 — China,Vici Gaming,LBZS,2,1,1,3,3,2022-01-04 08:00:00
50350,Dota Pro Circuit 2021/2022 — China,Vici Gaming,LBZS,2,1,1,3,3,2022-01-04 08:00:00
50351,Dota Pro Circuit 2021/2022 — China,Vici Gaming,LBZS,2,1,1,3,3,2022-01-04 08:00:00
50343,Dota Pro Circuit 2021/2022 — China,LGD Gaming,Team Aster,2,1,1,3,3,2022-01-03 11:00:00
50344,Dota Pro Circuit 2021/2022 — China,LGD Gaming,Team Aster,2,1,1,3,3,2022-01-03 11:00:00
50345,Dota Pro Circuit 2021/2022 — China,LGD Gaming,Team Aster,2,1,1,3,3,2022-01-03 11:00:00
50341,Dota Pro Circuit 2021/2022 — China,EHOME,Phoenix Gaming,2,0,1,3,2,2022-01-03 08:00:00
50342,Dota Pro Circuit 2021/2022 — China,EHOME,Phoenix Gaming,2,0,1,3,2,2022-01-03 08:00:00
50337,Huya Winter Invitational 2021,Neon Esports,Royal Never Give Up,3,1,1,5,4,2021-12-31 14:00:00
50339,Huya Winter Invitational 2021,Neon Esports,Royal Never Give Up,3,1,1,5,4,2021-12-31 14:00:00
50340,Huya Winter Invitational 2021,Neon Esports,Royal Never Give Up,3,1,1,5,4,2021-12-31 14:00:00
50338,Huya Winter Invitational 2021,Neon Esports,Royal Never Give Up,3,1,1,5,4,2021-12-31 14:00:00
50335,Huya Winter Invitational 2021,Invictus Gaming,Royal Never Give Up,1,2,0,3,3,2021-12-31 10:00:00
50334,Huya Winter Invitational 2021,Invictus Gaming,Royal Never Give Up,1,2,0,3,3,2021-12-31 10:00:00
